2024-10-12 16:49:49,476 - INFO - Epoch 12/50, Batch 3700/4400, Loss: 0.1102
2024-10-12 16:49:59,526 - INFO - Epoch 12/50, Batch 3800/4400, Loss: 0.1025
2024-10-12 16:50:09,454 - INFO - Epoch 12/50, Batch 3900/4400, Loss: 0.1046
2024-10-12 16:50:19,418 - INFO - Epoch 12/50, Batch 4000/4400, Loss: 0.1012
2024-10-12 16:50:30,009 - INFO - Epoch 12/50, Batch 4100/4400, Loss: 0.1004
2024-10-12 16:50:40,290 - INFO - Epoch 12/50, Batch 4200/4400, Loss: 0.1080
2024-10-12 16:50:51,379 - INFO - Epoch 12/50, Batch 4300/4400, Loss: 0.1043
2024-10-12 16:51:12,023 - INFO - Validation samples processed: 102275
2024-10-12 16:51:12,026 - INFO - Epoch 12/50, Train Loss: 0.1027, Val Loss: 0.1035, Hit Ratio: 0.0000, NDCG: 0.0000, Time: 460.30s
2024-10-12 16:51:13,870 - INFO - Epoch 13/50, Batch 0/4400, Loss: 0.0940
2024-10-12 16:51:23,581 - INFO - Epoch 13/50, Batch 100/4400, Loss: 0.0949
2024-10-12 16:51:32,766 - INFO - Epoch 13/50, Batch 200/4400, Loss: 0.0953
2024-10-12 16:51:42,110 - INFO - Epoch 13/50, Batch 300/4400, Loss: 0.0951
2024-10-12 16:51:51,237 - INFO - Epoch 13/50, Batch 400/4400, Loss: 0.1016
2024-10-12 16:52:01,052 - INFO - Epoch 13/50, Batch 500/4400, Loss: 0.1005
2024-10-12 16:52:11,350 - INFO - Epoch 13/50, Batch 600/4400, Loss: 0.0982
2024-10-12 16:52:21,671 - INFO - Epoch 13/50, Batch 700/4400, Loss: 0.0985
2024-10-12 16:52:31,698 - INFO - Epoch 13/50, Batch 800/4400, Loss: 0.0979
2024-10-12 16:52:41,694 - INFO - Epoch 13/50, Batch 900/4400, Loss: 0.0963
2024-10-12 16:52:51,710 - INFO - Epoch 13/50, Batch 1000/4400, Loss: 0.1036
2024-10-12 16:53:01,758 - INFO - Epoch 13/50, Batch 1100/4400, Loss: 0.0968
